Test Size,Method,M,C,theta,SP,SE,Gmean,F1 Score,Accuracy,Precision,AUC,Ma tran nham lan,List of err_w,List of alpha
0.2,ImADA2_SVM,25,100,1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574, 0.5000000000011591, 0.4999999999998008, 0.5000000000000342, 0.4999999999999942, 0.500000000000001, 0.4999999999999998, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11, -2.3181456754227007e-12, 3.983480212353475e-13, -6.838973831691433e-14, 1.1546319456101495e-14, -1.9984014443252857e-15, 4.440892098500624e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16]"
0.2,ImADA_12_SVM,25,100,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.3173882581715235, 0.3769773229137453, 0.5162624439109844, 0.4978853378533748, 0.5002693856072178, 0.49996559267296425, 0.5000043932061369, 0.4999994390413378, 0.5000000716271643, 0.4999999908541312, 0.5000000011678097, 0.4999999998508859, 0.50000000001904, 0.49999999999756867, 0.5000000000003103, 0.4999999999999607, 0.500000000000005, 0.49999999999999944, 0.49999999999999983, 0.5000000000000001, 0.5, 0.5, 0.5, 0.5]","[-1.2859762714736127, 0.3829002121645316, 0.251198941863002, -0.03253636412333045, 0.004229349510421696, -0.0005387712665661005, 6.88146541801524e-05, -8.78641227398476e-06, 1.1219173243363618e-06, -1.4325432860439725e-07, 1.8291737567544234e-08, -2.3356194810570206e-09, 2.9822821980817195e-10, -3.807998361227818e-11, 4.862776847834539e-12, -6.206146707658476e-13, 7.86037901434549e-14, -9.992007221626508e-15, 1.1102230246251554e-15, 4.440892098500624e-16, -2.2204460492503136e-16, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_WSVM,25,100,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.733606557377049, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983, 0.5000000000000002, 0.49999999999999983]","[-0.5064992679725586, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16, -4.440892098500628e-16, 4.440892098500624e-16]"
0.2,ImADA2_WSVM,25,100,1,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.4584504132989497, 0.5210537272615152, 0.4790668093511341, 0.5126231815718589, 0.4933014668563067, 0.5034682881196931, 0.4914653547798422, 0.5070471271487196, 0.4943255132545602, 0.5042440764915017, 0.4964474455812311, 0.5026892815917579, 0.49774380797820283, 0.5017100760497055, 0.49856514714052047, 0.5010880006785077, 0.4990871071360788, 0.5006923818586886, 0.4994190583430236, 0.5004406794010965, 0.4996302513769354, 0.5002805027819742, 0.4997646474798556]","[0.3106126622455212, -0.11449621680608138, 0.08329124954722114, -0.04213236706607691, 0.04189086810076642, -0.025251729028580742, 0.013397867881715621, -0.0069366874962402385, 0.017070948503516446, -0.014095187673851988, 0.011349460774769999, -0.008488356845395102, 0.007105228402547934, -0.005378615049796631, 0.004512414670436178, -0.003420165435179739, 0.002869713596541975, -0.002176004791467475, 0.0018257877565948668, -0.0013847646025055649, 0.0011618838367902457, -0.0008813590304043006, 0.0007394973809288034, -0.000561005622803045, 0.00047070507505240063]"
0.2,ImADA_12_WSVM,25,100,1,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.9290345337274926, 0.25877724739757535, 0.46593606170118984, 0.505621628743808, 0.49902907887556186, 0.5001663944924449, 0.4999714456518349, 0.5000048989877284, 0.49999915946176543, 0.5000001442134197, 0.4999999752568846, 0.5000000042452475, 0.49999999927163064, 0.5000000001249686, 0.4999999999785587, 0.5000000000036786, 0.499999999999369, 0.5000000000001081, 0.4999999999999817, 0.5000000000000031, 0.49999999999999933, 0.5000000000000001, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001]","[-1.2859762714736127, 0.5261667739668591, 0.0682335741861981, -0.011243731280089151, 0.0019418446896166486, -0.0003327889971751657, 5.710869639230977e-05, -9.797975457069858e-06, 1.6810764691913993e-06, -2.884268392798913e-07, 4.9486230773430705e-08, -8.490494990333666e-09, 1.456738727521715e-09, -2.4993718212436754e-10, 4.288258636891268e-11, -7.357225939640116e-12, 1.262101534392285e-12, -2.1627144519702727e-13, 3.663735981262882e-14, -6.217248937900915e-15, 1.332267629550186e-15, -2.2204460492503136e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16]"
0.2,WSVM,25,100,1.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,25,100,1.5,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA1_SVM,25,100,1.5,0.760869565,0.4375,0.576957914,0.411764706,0.677419355,0.388888889,0.599184783,"[[35 11]
 [ 9  7]]","[0.5234916193009902, 0.376264585801802, 0.6724270899313377, 0.40106655313200357, 0.5527807476709794, 0.47009106729282807, 0.5400802693895796, 0.4912111678829693, 0.5036293845279599, 0.4999999999999999, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[-0.04701785511550955, 0.2527168405895009, -0.3595915163389469, 0.20051155171591753, -0.10595623658687503, 0.05988936528460573, -0.08033289997285516, 0.017579474918462668, -0.007258896547473209, 2.2204460492503126e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,25,100,1.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574, 0.5000000000011591, 0.4999999999998008, 0.5000000000000342, 0.4999999999999942, 0.500000000000001, 0.4999999999999998, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11, -2.3181456754227007e-12, 3.983480212353475e-13, -6.838973831691433e-14, 1.1546319456101495e-14, -1.9984014443252857e-15, 4.440892098500624e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16]"
0.2,ImADA_12_SVM,25,100,1.5,0.02173913,1,0.147441956,0.415584416,0.274193548,0.262295082,0.510869565,"[[ 1 45]
 [ 0 16]]","[0.7671777269397917, 0.35658100423269756, 0.5066694618854118, 0.4992197693187449, 0.5000905413796191, 0.49998948330664716, 0.5000012214169246, 0.4999998581418934, 0.5000000164756948, 0.49999999808647844, 0.5000000002222404, 0.4999999999741886, 0.5000000000029978, 0.49999999999965183, 0.5000000000000403, 0.49999999999999534, 0.5000000000000004, 0.5000000000000001, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001]","[-0.5962215527940218, 0.29511735175818155, -0.013339714973020217, 0.0015604626291071363, -0.00018108276121738467, 2.103338670877318e-05, -2.4428338491820354e-06, 2.8371621318594197e-07, -3.2951389592468613e-08, 3.82704311220097e-09, -4.444808967307136e-10, 5.1622817129448224e-11, -5.995648422221643e-12, 6.963318810444133e-13, -8.060219158779287e-14, 9.325873406851228e-15, -8.88178419700126e-16, -2.2204460492503136e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16]"
0.2,ImADA1_WSVM,25,100,1.5,0,1,0,0.41025641,0.258064516,0.258064516,0.5,"[[ 0 46]
 [ 0 16]]","[0.5234916193009902, 0.6226032192202543, 0.5000000000000001, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994]","[-0.04701785511550955, -0.2503061628494926, -2.2204460492503136e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16]"
0.2,ImADA2_WSVM,25,100,1.5,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.4584504132989497, 0.5210537272615152, 0.4790668093511341, 0.5126231815718589, 0.4933014668563067, 0.5034682881196931, 0.4914653547798422, 0.5070471271487196, 0.4943255132545602, 0.5042440764915017, 0.4964474455812311, 0.5026892815917579, 0.49774380797820283, 0.5017100760497055, 0.49856514714052047, 0.5010880006785077, 0.4990871071360788, 0.5006923818586886, 0.4994190583430236, 0.5004406794010965, 0.4996302513769354, 0.5002805027819742, 0.4997646474798556]","[0.3106126622455212, -0.11449621680608138, 0.08329124954722114, -0.04213236706607691, 0.04189086810076642, -0.025251729028580742, 0.013397867881715621, -0.0069366874962402385, 0.017070948503516446, -0.014095187673851988, 0.011349460774769999, -0.008488356845395102, 0.007105228402547934, -0.005378615049796631, 0.004512414670436178, -0.003420165435179739, 0.002869713596541975, -0.002176004791467475, 0.0018257877565948668, -0.0013847646025055649, 0.0011618838367902457, -0.0008813590304043006, 0.0007394973809288034, -0.000561005622803045, 0.00047070507505240063]"
0.2,ImADA_12_WSVM,25,100,1.5,0.217391304,0.875,0.436139188,0.424242424,0.387096774,0.28,0.546195652,"[[10 36]
 [ 2 14]]","[0.7671777269397917, 0.6925093660747921, 0.2572883313548238, 0.5119840630140216, 0.46328520135402373, 0.5200203933357648, 0.4789557837006987, 0.5356600467938235, 0.47496091789111605, 0.5030170369816016, 0.4912345251486884, 0.5289278489708541, 0.472649359870993, 0.4918765941130233, 0.49896961247323757, 0.5000826950859262, 0.49999335606984785, 0.5000005337439494, 0.49999995712107603, 0.5000000034447248, 0.49999999972326437, 0.5000000000222318, 0.49999999999821376, 0.5000000000001437, 0.49999999999998845]","[-0.5962215527940218, -0.4059385674924494, 0.5300552688790259, -0.02397271727563451, 0.07356200105797342, -0.04006220593833181, 0.04211331137044253, -0.07144138853152794, 0.050120089703731344, -0.0060341471984452074, 0.017532745987323337, -0.05792038100690307, 0.05475593802586237, 0.016248241497209014, 0.002060777970761249, -0.00016539017336035644, 1.3287860305041875e-05, -1.06748789873936e-06, 8.5757847907139e-08, -6.889449669369703e-09, 5.534712685096666e-10, -4.4463543959794826e-11, 3.572475648626066e-12, -2.8732571877307306e-13, 2.3092638912202723e-14]"
0.2,WSVM,25,100,2,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]",None,None
0.2,ADA_WSVM,25,100,2,0.847826087,0.125,0.325543025,0.16,0.661290323,0.222222222,0.486413043,"[[39  7]
 [14  2]]","[0.2295081967213116, 0.41109422492401193, 0.5000000000000001, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5, 0.5000000000000001, 0.4999999999999999, 0.5]","[0.6055451360473997, 0.17972187525343317, -2.2204460492503136e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0, -2.2204460492503136e-16, 2.2204460492503126e-16, 0.0]"
0.2,ImADA1_SVM,25,100,2,0.782608696,0.25,0.442325868,0.266666667,0.64516129,0.285714286,0.516304348,"[[36 10]
 [12  4]]","[0.3534533209401116, 0.6252917974552071, 0.4369580824966533, 0.5393773950015626, 0.48161387434868774, 0.5249655759606846, 0.47267191622057503, 0.5244731785708, 0.4955535726911236, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[0.30194698498502504, -0.25603541009324277, 0.12675840487916656, -0.07891821934287421, 0.03678883922340159, -0.049972708886366915, 0.054710690045961345, -0.048985501102193345, 0.008893089053012077, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA2_SVM,25,100,2,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.48951127410769824, 0.5017777818941336, 0.49969434399338397, 0.5000524235083131, 0.4999910049954871, 0.5000015432825237, 0.4999997352141012, 0.5000000454300639, 0.49999999220543273, 0.5000000013373366, 0.4999999997705493, 0.5000000000393672, 0.49999999999324574, 0.5000000000011591, 0.4999999999998008, 0.5000000000000342, 0.4999999999999942, 0.500000000000001, 0.4999999999999998, 0.5000000000000001, 0.49999999999999994, 0.49999999999999994, 0.5000000000000001]","[0.3106126622455212, -0.11449621680608138, 0.020980529664213442, -0.0035555787715667135, 0.0006113120893816139, -0.0001048470170104505, 1.799000902771794e-05, -3.086565047312641e-06, 5.295717976320784e-07, -9.086012785036678e-08, 1.5589134517830546e-08, -2.6746731567813143e-09, 4.5890136114481114e-10, -7.87343523773561e-11, 1.3508527629641649e-11, -2.3181456754227007e-12, 3.983480212353475e-13, -6.838973831691433e-14, 1.1546319456101495e-14, -1.9984014443252857e-15, 4.440892098500624e-16, -2.2204460492503136e-16, 1.1102230246251564e-16, 1.1102230246251564e-16, -2.2204460492503136e-16]"
0.2,ImADA_12_SVM,25,100,2,0.173913043,0.875,0.390094749,0.411764706,0.35483871,0.269230769,0.524456522,"[[ 8 38]
 [ 2 14]]","[0.5441770074447295, 0.5053353688255506, 0.4992813480057775, 0.5000961441423359, 0.49998712573491666, 0.5000017237295575, 0.4999997692068588, 0.5000000309012267, 0.4999999958625888, 0.5000000005539641, 0.4999999999258289, 0.500000000009931, 0.4999999999986705, 0.5000000000001779, 0.4999999999999762, 0.5000000000000032, 0.49999999999999956, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]","[-0.08858500766438383, -0.010671142685347317, 0.001437304978194221, -0.00019228828704181654, 2.5748530172367655e-05, -3.4474591150786077e-06, 4.615862825195168e-07, -6.180245336644248e-08, 8.274822425408432e-09, -1.1079281948607611e-09, 1.4834222736867996e-10, -1.9861889910938545e-11, 2.6589841439701797e-12, -3.557154570900267e-13, 4.762856775641695e-14, -6.43929354282595e-15, 8.881784197001244e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.2,ImADA1_WSVM,25,100,2,0.782608696,0.25,0.442325868,0.266666667,0.64516129,0.285714286,0.516304348,"[[36 10]
 [12  4]]","[0.3534533209401116, 0.6252917974552071, 0.5000000000000002, 0.49999999999999994, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999, 0.5000000000000001, 0.4999999999999999]","[0.30194698498502504, -0.25603541009324277, -4.440892098500628e-16, 1.1102230246251564e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16, -2.2204460492503136e-16, 2.2204460492503126e-16]"
0.2,ImADA2_WSVM,25,100,2,0.826086957,0.125,0.321342293,0.153846154,0.64516129,0.2,0.475543478,"[[38  8]
 [14  2]]","[0.3495028218220909, 0.5569992507972151, 0.4584504132989497, 0.5210537272615152, 0.4790668093511341, 0.5126231815718589, 0.4933014668563067, 0.5034682881196931, 0.4914653547798422, 0.5070471271487196, 0.4943255132545602, 0.5042440764915017, 0.4964474455812311, 0.5026892815917579, 0.49774380797820283, 0.5017100760497055, 0.49856514714052047, 0.5010880006785077, 0.4990871071360788, 0.5006923818586886, 0.4994190583430236, 0.5004406794010965, 0.4996302513769354, 0.5002805027819742, 0.4997646474798556]","[0.3106126622455212, -0.11449621680608138, 0.08329124954722114, -0.04213236706607691, 0.04189086810076642, -0.025251729028580742, 0.013397867881715621, -0.0069366874962402385, 0.017070948503516446, -0.014095187673851988, 0.011349460774769999, -0.008488356845395102, 0.007105228402547934, -0.005378615049796631, 0.004512414670436178, -0.003420165435179739, 0.002869713596541975, -0.002176004791467475, 0.0018257877565948668, -0.0013847646025055649, 0.0011618838367902457, -0.0008813590304043006, 0.0007394973809288034, -0.000561005622803045, 0.00047070507505240063]"
